order_id,order_date,region,category,sub_category,sales,profit
ORD80619,2023-07-25,South,Furniture,Tables,622.08,57.46
ORD22311,2024-04-07,Central,Furniture,Bookcases,301.91,70.04
ORD78706,2024-10-09,East,Technology,Laptops,795.26,98.91
ORD76353,2023-09-22,East,Furniture,Tables,284.84,62.34
ORD23718,2024-03-11,South,Office Supplies,Paper,516.21,81.05
ORD92126,2025-03-05,South,Furniture,Tables,577.79,29.24
ORD84856,2023-11-27,South,Furniture,Chairs,845.91,94.13
ORD71142,2024-09-21,South,Furniture,Bookcases,669.11,93.15
ORD43000,2025-06-07,South,Office Supplies,Paper,734.35,88.62
ORD37539,2025-01-13,South,Office Supplies,Paper,603.11,127.51
ORD89231,2023-11-16,West,Furniture,Bookcases,926.81,273.63
ORD24659,2024-11-01,South,Technology,Accessories,841.87,191.12
ORD86693,2023-09-15,East,Office Supplies,Pens,915.62,161.63
ORD78417,2024-11-01,East,Technology,Accessories,627.82,80.83
ORD83765,2024-08-24,Central,Furniture,Tables,605.27,151.38
ORD15382,2023-07-11,West,Furniture,Tables,779.58,124.05
ORD11406,2025-02-22,West,Furniture,Chairs,750.4,220.5
ORD52664,2023-10-29,Central,Office Supplies,Binders,148.15,13.22
ORD67351,2025-02-23,East,Technology,Phones,342.95,41.87
ORD27245,2024-03-03,Central,Furniture,Tables,35.96,8.09
ORD33756,2024-02-07,West,Technology,Laptops,448.2,100.73
ORD69764,2024-07-23,West,Furniture,Chairs,820.29,240.38
ORD78496,2023-10-11,Central,Office Supplies,Paper,189.17,51.53
ORD24945,2025-03-15,West,Office Supplies,Paper,720.83,170.57
ORD10462,2024-02-08,South,Furniture,Bookcases,778.86,141.43
ORD06929,2024-04-29,West,Furniture,Tables,535.34,99.85
ORD56851,2023-09-28,South,Furniture,Tables,664.12,194.68
ORD06276,2024-12-12,Central,Furniture,Tables,531.71,77.69
ORD72935,2024-12-05,East,Technology,Phones,703.95,80.15
ORD09793,2023-12-25,Central,Office Supplies,Paper,478.19,141.01
ORD42129,2023-09-02,Central,Office Supplies,Binders,757.98,99.4
ORD46502,2023-10-01,South,Technology,Laptops,631.06,121.06
ORD34778,2025-04-04,South,Furniture,Bookcases,550.75,161.24
ORD04579,2024-06-03,South,Furniture,Chairs,407.07,32.5
ORD25184,2024-12-02,East,Technology,Phones,428.84,62.63
ORD98214,2024-05-25,West,Furniture,Chairs,430.32,59.85
ORD82337,2024-10-22,Central,Technology,Laptops,690.7,104.7
ORD20945,2023-07-28,Central,Office Supplies,Paper,672.2,121.46
ORD67670,2024-04-11,South,Office Supplies,Paper,756.58,105.63
ORD36328,2024-05-05,South,Office Supplies,Binders,991.37,92.23
ORD30112,2025-04-25,South,Office Supplies,Paper,25.61,1.62
ORD20084,2024-07-03,South,Office Supplies,Pens,791.16,121.63
ORD42648,2023-11-14,West,Office Supplies,Pens,76.34,5.18
ORD33679,2024-03-30,South,Office Supplies,Paper,338.59,29.96
ORD08289,2024-04-18,Central,Office Supplies,Paper,87.34,15.55
ORD71360,2025-03-31,South,Office Supplies,Binders,160.85,42.14
ORD92085,2025-05-21,West,Furniture,Bookcases,418.41,76.82
ORD64901,2025-04-12,South,Furniture,Bookcases,780.02,202.12
ORD32495,2025-01-22,South,Furniture,Bookcases,82.25,4.52
ORD19350,2025-03-10,West,Office Supplies,Binders,64.67,13.29
ORD01154,2024-04-08,Central,Furniture,Chairs,522.44,79.83
ORD17580,2024-08-02,West,Furniture,Bookcases,346.13,21.5
ORD03889,2024-10-17,West,Furniture,Bookcases,781.32,93.36
ORD04410,2024-01-13,East,Furniture,Tables,674.61,35.77
ORD04315,2024-04-19,South,Technology,Phones,827.2,139.72
ORD68513,2025-03-17,South,Technology,Laptops,152.23,17.99
ORD53814,2024-07-13,West,Technology,Laptops,127.33,17.91
ORD37475,2024-03-08,Central,Technology,Phones,312.85,87.16
ORD80309,2024-10-17,South,Furniture,Tables,758.44,109.53
ORD01685,2024-03-31,South,Office Supplies,Pens,974.21,52.16
ORD47177,2024-08-08,Central,Office Supplies,Pens,646.38,68.32
ORD40190,2023-10-07,Central,Technology,Phones,890.51,174.65
ORD71698,2024-11-28,East,Furniture,Bookcases,982.94,49.41
ORD83716,2023-08-20,Central,Office Supplies,Binders,657.66,165.85
ORD15866,2025-02-18,East,Furniture,Chairs,366.7,66.96
ORD86119,2024-08-25,West,Office Supplies,Pens,294.76,76.75
ORD76759,2024-12-31,East,Office Supplies,Binders,847.5,74.91
ORD83326,2023-07-30,West,Furniture,Bookcases,749.22,162.02
ORD70505,2024-07-29,South,Office Supplies,Pens,448.05,63.02
ORD35345,2024-10-20,Central,Furniture,Bookcases,322.59,57.54
ORD81956,2024-02-18,South,Technology,Laptops,993.56,220.26
ORD72853,2024-03-18,West,Furniture,Chairs,510.84,121.91
ORD33998,2023-10-13,West,Technology,Laptops,790.97,142.37
ORD42662,2023-08-21,South,Technology,Accessories,809.86,96.47
ORD15846,2024-05-06,South,Furniture,Chairs,653.77,68.61
ORD87930,2025-03-02,South,Furniture,Bookcases,649.97,149.91
ORD30285,2023-11-14,South,Technology,Accessories,761.61,69.64
ORD27276,2024-05-07,South,Office Supplies,Paper,929.53,95.23
ORD98345,2023-08-02,South,Furniture,Bookcases,22.44,3.38
ORD50252,2025-04-18,West,Technology,Accessories,916.46,65.63
ORD85461,2023-12-11,East,Technology,Phones,479.36,83.97
ORD08730,2024-07-28,Central,Furniture,Tables,826.86,211.2
ORD97207,2025-01-23,Central,Office Supplies,Pens,557.78,144.46
ORD38277,2024-06-07,South,Furniture,Chairs,150.85,34.88
ORD71184,2023-09-25,West,Technology,Laptops,136.67,28.18
ORD52786,2023-11-10,East,Furniture,Chairs,243.44,53.51
ORD09007,2025-05-13,East,Furniture,Bookcases,816.3,196.51
ORD12102,2024-12-16,South,Office Supplies,Paper,875.46,200.14
ORD42344,2024-06-22,South,Furniture,Bookcases,890.8,107.02
ORD30577,2024-06-07,South,Office Supplies,Pens,336.5,38.65
ORD19619,2024-09-03,South,Office Supplies,Paper,327.68,32.97
ORD71659,2024-05-11,East,Technology,Accessories,631.83,37.88
ORD40996,2024-07-20,South,Technology,Phones,473.51,31.52
ORD33440,2023-06-22,East,Office Supplies,Paper,610.48,115.66
ORD95224,2023-09-24,Central,Office Supplies,Pens,987.81,237.59
ORD32219,2023-08-06,South,Furniture,Tables,830.24,85.12
ORD43907,2023-06-25,Central,Technology,Accessories,454.43,46.05
ORD54736,2023-07-17,East,Furniture,Chairs,691.54,103.49
ORD15010,2023-08-01,West,Furniture,Bookcases,411.17,31.74
ORD62600,2024-07-04,East,Technology,Accessories,610.57,127.0
ORD02658,2024-08-26,Central,Technology,Phones,556.24,140.07
ORD34759,2024-05-27,East,Furniture,Bookcases,654.1,121.01
ORD83354,2024-07-07,South,Technology,Phones,520.53,43.44
ORD83571,2024-09-17,East,Technology,Laptops,26.9,4.05
ORD21496,2024-06-09,East,Furniture,Chairs,465.59,38.64
ORD86643,2025-02-28,South,Furniture,Bookcases,563.74,82.82
ORD20317,2024-11-28,West,Furniture,Tables,907.18,161.34
ORD26652,2025-02-02,South,Technology,Laptops,615.32,100.62
ORD82468,2024-02-22,East,Furniture,Bookcases,329.86,51.19
ORD49272,2024-01-20,Central,Office Supplies,Pens,621.9,165.15
ORD00020,2024-08-06,West,Furniture,Tables,367.23,59.32
ORD60146,2025-02-11,South,Office Supplies,Binders,744.94,179.89
ORD05190,2024-08-16,West,Furniture,Tables,342.68,71.29
ORD54327,2025-04-20,Central,Office Supplies,Pens,906.97,126.4
ORD16303,2023-12-08,East,Technology,Laptops,625.51,136.91
ORD56369,2024-12-13,West,Technology,Laptops,716.69,86.03
ORD30100,2024-12-21,East,Office Supplies,Paper,982.22,181.07
ORD09089,2024-09-08,East,Furniture,Tables,82.61,22.47
ORD31878,2023-09-05,East,Technology,Accessories,120.35,10.6
ORD04802,2024-07-22,West,Technology,Laptops,853.82,85.05
ORD35415,2024-08-04,South,Furniture,Tables,635.23,94.26
ORD92909,2025-01-03,East,Technology,Phones,591.12,94.27
ORD30437,2024-04-28,South,Technology,Laptops,546.97,146.82
ORD61366,2023-10-19,West,Furniture,Bookcases,974.05,244.56
ORD80812,2023-09-23,Central,Office Supplies,Paper,522.13,60.49
ORD68159,2024-01-30,South,Technology,Laptops,44.24,10.63
ORD74705,2025-05-16,West,Office Supplies,Pens,859.1,247.8
ORD31105,2024-11-18,East,Furniture,Tables,233.57,19.54
ORD83309,2024-05-10,Central,Office Supplies,Binders,763.21,134.71
ORD73979,2024-07-04,West,Furniture,Tables,590.65,103.1
ORD42189,2023-09-13,South,Technology,Phones,609.39,137.62
ORD42693,2024-06-11,West,Technology,Laptops,248.85,44.11
ORD65016,2025-02-28,West,Technology,Phones,153.97,39.64
ORD76718,2024-06-27,Central,Technology,Laptops,923.33,198.95
ORD76288,2025-02-27,West,Furniture,Chairs,191.55,13.91
ORD36368,2024-07-21,Central,Furniture,Bookcases,360.02,84.5
ORD50162,2024-05-31,West,Technology,Laptops,801.16,44.86
ORD62922,2024-05-04,South,Furniture,Tables,305.8,44.67
ORD66788,2023-06-17,South,Technology,Laptops,401.0,92.95
ORD93761,2024-04-10,Central,Technology,Accessories,580.86,108.15
ORD52289,2024-11-15,East,Technology,Laptops,282.38,79.91
ORD89074,2024-09-02,East,Office Supplies,Binders,453.11,60.79
ORD93598,2023-08-30,West,Furniture,Chairs,523.35,38.47
ORD25597,2024-06-16,East,Technology,Laptops,893.42,66.76
ORD72659,2025-03-19,Central,Office Supplies,Pens,489.92,110.12
ORD76408,2025-03-21,East,Technology,Accessories,270.04,51.47
ORD38580,2024-02-10,South,Office Supplies,Paper,45.31,13.55
ORD01417,2023-09-01,West,Technology,Laptops,302.84,63.36
ORD39129,2025-04-09,West,Furniture,Chairs,815.67,127.4
ORD56518,2024-07-26,Central,Technology,Phones,583.64,123.41
ORD71148,2024-05-06,South,Technology,Phones,134.24,36.6
ORD00500,2024-12-17,South,Office Supplies,Paper,470.49,94.07
ORD92449,2024-12-06,South,Office Supplies,Paper,446.8,31.05
ORD28787,2024-03-06,West,Office Supplies,Pens,406.27,44.74
ORD70302,2024-09-08,West,Furniture,Chairs,797.57,207.03
ORD50186,2025-03-19,West,Technology,Accessories,979.27,114.74
ORD06952,2023-10-27,East,Furniture,Chairs,730.69,214.08
ORD23369,2023-11-19,West,Office Supplies,Paper,370.92,87.2
ORD18062,2025-04-27,East,Office Supplies,Paper,621.98,82.01
ORD24266,2023-09-24,Central,Office Supplies,Paper,137.89,17.02
ORD49753,2024-06-07,West,Furniture,Chairs,781.33,107.52
ORD40571,2025-02-24,South,Office Supplies,Paper,909.81,144.27
ORD44695,2025-05-09,Central,Furniture,Tables,817.28,63.35
ORD67406,2024-08-03,South,Furniture,Tables,756.58,109.63
ORD73544,2025-06-07,East,Technology,Accessories,786.65,109.48
ORD53451,2024-01-13,South,Technology,Accessories,348.16,68.12
ORD66886,2024-03-09,West,Technology,Phones,496.25,79.24
ORD83483,2025-02-08,Central,Furniture,Tables,615.7,34.84
ORD48358,2024-05-07,Central,Furniture,Chairs,748.09,99.97
ORD26736,2024-04-08,East,Technology,Accessories,979.19,252.57
ORD48532,2023-07-01,Central,Office Supplies,Pens,270.7,50.71
ORD77587,2023-06-12,South,Furniture,Chairs,542.78,99.86
ORD89432,2025-01-29,East,Office Supplies,Paper,759.93,219.75
ORD69834,2024-01-28,East,Office Supplies,Paper,290.47,67.62
ORD36958,2023-07-03,East,Office Supplies,Pens,492.56,96.08
ORD50450,2024-03-15,West,Furniture,Tables,110.94,12.78
ORD09284,2024-04-15,South,Technology,Accessories,477.23,122.16
ORD72007,2023-11-09,West,Furniture,Chairs,877.35,45.64
ORD42939,2023-07-14,East,Technology,Laptops,299.71,48.01
ORD77372,2025-03-25,South,Office Supplies,Binders,523.56,32.95
ORD38016,2023-09-23,Central,Technology,Phones,78.58,18.13
ORD58515,2023-07-08,South,Furniture,Chairs,325.78,63.71
ORD20450,2024-11-01,Central,Furniture,Chairs,265.17,41.97
ORD28143,2024-03-01,South,Furniture,Bookcases,121.81,30.46
ORD31279,2023-12-31,South,Technology,Phones,557.82,41.46
ORD33795,2023-11-02,South,Technology,Accessories,333.68,41.81
ORD11123,2024-10-31,Central,Office Supplies,Binders,418.42,78.24
ORD59042,2024-04-15,East,Furniture,Tables,825.53,176.78
ORD52742,2024-08-10,West,Technology,Phones,384.84,44.57
ORD66251,2024-11-27,West,Furniture,Tables,52.58,5.06
ORD08573,2024-07-23,East,Furniture,Bookcases,443.1,59.29
ORD38554,2024-02-29,Central,Technology,Phones,681.77,190.13
ORD14609,2025-03-09,West,Furniture,Tables,746.08,55.18
ORD19351,2023-08-08,West,Furniture,Tables,420.68,24.89
ORD74555,2025-01-16,Central,Furniture,Tables,333.36,65.74
ORD37062,2024-06-11,West,Furniture,Chairs,983.44,147.96
ORD28167,2023-11-11,West,Furniture,Bookcases,528.92,43.47
ORD37461,2025-03-25,West,Office Supplies,Binders,50.88,6.61
ORD21575,2024-05-02,West,Furniture,Bookcases,192.58,27.56
ORD26412,2025-01-14,West,Technology,Phones,113.69,24.54
ORD60848,2023-09-09,East,Furniture,Chairs,763.0,86.99
ORD87620,2024-09-08,Central,Furniture,Chairs,584.36,57.33
ORD90693,2023-08-13,West,Office Supplies,Binders,526.68,152.13
ORD96303,2025-05-25,East,Furniture,Chairs,258.39,51.53
ORD99516,2025-01-07,Central,Office Supplies,Pens,297.64,24.28
ORD70450,2024-12-13,Central,Furniture,Bookcases,411.73,100.1
ORD59982,2025-05-21,Central,Technology,Laptops,439.63,22.53
ORD26731,2023-10-21,Central,Technology,Accessories,441.45,43.41
ORD34388,2024-07-25,West,Technology,Phones,735.09,143.96
ORD04851,2024-10-31,Central,Furniture,Tables,755.35,157.99
ORD42025,2024-09-23,South,Technology,Phones,291.19,56.26
ORD36450,2025-04-06,Central,Furniture,Bookcases,482.46,52.11
ORD28231,2023-12-17,South,Furniture,Tables,694.59,207.9
ORD42755,2024-05-16,South,Office Supplies,Paper,571.47,38.05
ORD11549,2023-06-27,South,Office Supplies,Binders,382.34,42.66
ORD44318,2025-03-30,East,Technology,Laptops,428.16,32.67
ORD34369,2024-03-24,South,Office Supplies,Binders,264.23,69.29
ORD31029,2024-06-18,Central,Furniture,Tables,880.59,215.18
ORD71150,2024-04-20,Central,Office Supplies,Paper,725.29,157.19
ORD29179,2023-09-15,Central,Furniture,Bookcases,588.95,130.95
ORD65173,2025-04-04,South,Furniture,Bookcases,883.08,171.45
ORD28162,2024-11-22,Central,Technology,Phones,171.01,17.21
ORD91087,2023-12-03,South,Office Supplies,Pens,167.72,12.72
ORD92219,2024-08-09,South,Furniture,Chairs,648.13,172.31
ORD73767,2023-09-05,South,Furniture,Bookcases,632.79,178.96
ORD05298,2024-11-20,Central,Office Supplies,Binders,941.38,114.52
ORD77074,2024-03-03,Central,Technology,Accessories,440.58,95.69
ORD99153,2023-07-22,East,Office Supplies,Binders,405.43,74.84
ORD44500,2025-02-26,Central,Technology,Laptops,598.43,65.28
ORD20268,2023-12-15,East,Office Supplies,Binders,367.39,39.0
ORD87890,2025-04-27,East,Furniture,Tables,899.0,160.76
ORD34502,2024-09-12,West,Technology,Laptops,106.62,11.86
ORD58676,2023-07-15,South,Furniture,Tables,148.18,9.59
ORD30409,2025-02-04,West,Furniture,Chairs,288.39,58.65
ORD34675,2024-01-26,South,Technology,Accessories,38.72,10.61
ORD18236,2024-08-02,South,Technology,Laptops,582.36,46.27
ORD81013,2025-03-14,East,Office Supplies,Paper,788.08,156.07
ORD82721,2023-07-16,Central,Office Supplies,Paper,200.26,42.18
ORD51334,2024-03-26,West,Technology,Accessories,991.67,206.47
ORD01842,2023-10-02,South,Technology,Laptops,357.58,54.13
ORD01388,2023-10-18,West,Technology,Phones,470.81,111.59
ORD53208,2025-01-03,Central,Furniture,Chairs,407.5,78.71
ORD31681,2024-12-22,East,Technology,Phones,197.89,30.36
ORD63603,2024-07-30,South,Technology,Laptops,575.81,41.52
ORD91736,2024-09-17,South,Office Supplies,Pens,45.06,9.93
ORD07894,2024-10-24,West,Furniture,Tables,236.26,18.37
ORD76720,2023-07-12,East,Office Supplies,Binders,186.41,45.92
ORD05214,2024-12-02,East,Furniture,Tables,780.55,87.21
ORD10707,2023-09-05,Central,Technology,Accessories,53.21,12.7
ORD63485,2025-04-15,West,Furniture,Chairs,286.73,33.83
ORD08951,2023-10-27,South,Technology,Laptops,836.57,179.19
ORD37085,2023-08-10,West,Technology,Laptops,542.81,40.76
ORD19194,2025-02-18,East,Technology,Accessories,801.2,93.2
ORD45456,2024-09-21,East,Furniture,Tables,503.75,52.45
ORD72965,2024-02-26,East,Office Supplies,Pens,109.32,16.41
ORD61927,2024-05-06,Central,Technology,Accessories,716.17,154.5
ORD71377,2024-12-30,East,Furniture,Chairs,851.45,182.24
ORD18862,2025-03-27,West,Furniture,Chairs,539.04,138.91
ORD63956,2023-08-30,South,Office Supplies,Binders,416.11,77.43
ORD26678,2023-11-25,East,Technology,Phones,878.65,176.22
ORD71388,2024-06-14,West,Office Supplies,Binders,139.55,36.48
ORD40223,2024-11-23,West,Office Supplies,Pens,897.41,254.54
ORD46144,2025-02-09,Central,Technology,Laptops,890.39,266.32
ORD66276,2023-11-15,West,Office Supplies,Binders,93.19,6.09
ORD30411,2025-02-23,South,Technology,Accessories,114.24,29.63
ORD76142,2024-10-07,East,Furniture,Bookcases,394.51,27.6
ORD15248,2023-12-02,South,Furniture,Bookcases,886.08,219.46
ORD19686,2023-11-16,East,Furniture,Chairs,787.04,58.59
ORD64704,2024-04-05,Central,Furniture,Chairs,317.39,52.68
ORD56896,2024-09-11,East,Furniture,Bookcases,564.53,120.7
ORD88300,2024-01-11,Central,Furniture,Chairs,149.87,27.49
ORD83793,2024-04-15,Central,Office Supplies,Binders,910.47,258.09
ORD31592,2025-01-09,East,Technology,Phones,970.36,164.1
ORD29127,2025-06-04,Central,Office Supplies,Paper,308.67,48.52
ORD06593,2024-01-12,East,Furniture,Bookcases,792.85,55.44
ORD10406,2025-01-05,South,Office Supplies,Pens,971.21,208.23
ORD29118,2024-05-24,South,Furniture,Bookcases,998.78,92.22
ORD71830,2023-08-15,West,Furniture,Tables,298.28,18.48
ORD81796,2024-10-27,West,Furniture,Tables,233.44,14.67
ORD07578,2024-09-26,South,Technology,Phones,400.77,60.77
ORD84974,2024-09-02,Central,Office Supplies,Paper,183.88,24.05
ORD97990,2024-02-09,South,Technology,Laptops,895.55,45.23
ORD22171,2023-09-02,Central,Office Supplies,Paper,726.25,48.11
ORD48656,2024-03-11,South,Technology,Accessories,605.27,123.11
ORD81898,2024-11-04,Central,Office Supplies,Paper,612.42,108.2
ORD10617,2023-11-20,West,Furniture,Chairs,381.86,75.5
ORD56316,2023-11-11,Central,Office Supplies,Paper,360.91,77.9
ORD12975,2025-03-16,South,Furniture,Tables,376.78,66.39
ORD57261,2024-04-29,West,Furniture,Tables,645.39,46.21
ORD94963,2024-06-22,West,Office Supplies,Paper,150.6,32.13
ORD88119,2025-03-21,South,Office Supplies,Binders,273.81,73.52
ORD38999,2023-07-20,South,Furniture,Bookcases,61.98,7.66
ORD68201,2025-01-22,Central,Furniture,Chairs,24.99,6.36
ORD30716,2024-06-26,South,Furniture,Tables,59.71,13.44
ORD53216,2023-11-28,South,Furniture,Chairs,23.36,4.89
ORD36131,2024-06-08,South,Office Supplies,Pens,607.51,132.49
ORD98549,2023-07-07,East,Office Supplies,Binders,545.57,28.33
ORD04903,2024-06-12,South,Furniture,Chairs,511.47,39.81
ORD29545,2024-07-13,Central,Technology,Phones,157.21,13.47
ORD58356,2025-05-11,West,Furniture,Chairs,564.95,68.35
ORD39981,2023-10-05,Central,Office Supplies,Paper,869.0,157.73
ORD74392,2023-09-30,Central,Technology,Accessories,603.59,35.0
ORD55174,2023-08-02,Central,Furniture,Chairs,731.76,137.98
ORD92581,2024-10-09,South,Technology,Phones,243.61,66.38
ORD47621,2025-03-06,East,Technology,Phones,937.29,128.18
ORD23601,2024-11-30,East,Office Supplies,Binders,332.31,81.4
ORD86399,2023-12-28,South,Furniture,Chairs,770.82,140.79
ORD54138,2023-12-21,West,Furniture,Tables,303.48,63.7
ORD53156,2023-11-25,Central,Office Supplies,Pens,980.93,195.89
ORD09307,2024-09-15,South,Technology,Phones,48.63,13.7
ORD68590,2024-10-26,East,Furniture,Chairs,897.06,67.8
ORD96459,2024-07-31,Central,Technology,Laptops,257.73,17.86
ORD72408,2025-01-10,Central,Furniture,Bookcases,765.73,56.59
ORD99217,2024-06-18,Central,Office Supplies,Paper,564.56,141.12
ORD35166,2024-07-07,Central,Technology,Accessories,146.31,8.65
ORD11339,2024-06-08,East,Technology,Accessories,680.65,191.66
ORD36707,2024-11-27,West,Furniture,Tables,237.57,32.33
ORD21734,2023-06-17,East,Technology,Phones,475.37,93.31
ORD24222,2024-12-30,East,Technology,Phones,115.4,29.54
ORD41983,2025-02-27,South,Office Supplies,Binders,825.58,124.35
ORD06323,2024-05-11,East,Office Supplies,Paper,561.5,162.53
ORD54018,2023-08-25,South,Office Supplies,Pens,580.72,130.35
ORD44424,2025-01-19,East,Technology,Laptops,202.84,55.52
ORD84202,2024-11-28,East,Office Supplies,Pens,965.45,184.99
ORD43509,2024-02-02,East,Technology,Laptops,372.1,32.86
ORD76511,2024-11-09,South,Furniture,Tables,85.34,5.3
ORD86156,2024-01-07,Central,Office Supplies,Paper,255.78,41.71
ORD09941,2024-02-03,Central,Office Supplies,Paper,895.81,63.38
ORD75398,2024-10-02,Central,Furniture,Tables,426.09,119.99
ORD13705,2024-02-05,South,Technology,Accessories,87.73,17.28
ORD24519,2023-07-22,East,Furniture,Tables,235.55,12.98
ORD82611,2023-06-30,Central,Furniture,Tables,728.43,148.59
ORD35659,2024-01-02,West,Technology,Accessories,851.9,105.58
ORD29920,2024-10-13,Central,Office Supplies,Paper,862.49,82.01
ORD23766,2024-05-10,East,Technology,Laptops,681.81,75.07
ORD96922,2024-08-24,West,Office Supplies,Binders,228.34,40.66
ORD53386,2023-08-20,East,Office Supplies,Binders,465.28,37.92
ORD39093,2025-02-06,East,Technology,Laptops,355.17,101.43
ORD42424,2023-06-10,South,Technology,Phones,341.08,45.88
ORD66283,2024-01-04,South,Office Supplies,Pens,929.6,135.76
ORD63348,2024-07-31,South,Technology,Laptops,34.65,4.14
